Month,Longitude,Latitude,Location,Crimetype,Town,POPULATION
2015-12,-6.673078,54.35071,Callan Bridge Park,VISO,NA,NA
2015-02,-5.851909,54.620537,Richmond Avenue,Other theft,NA,NA
2015-07,-5.966332,54.6283,Ballysillan Park,ASBO,NA,NA
2016-01,-5.924348,54.611594,Midland Terrace,Other theft,NA,NA
2015-05,-6.000613,54.062792,Rooney Park,VISO,NA,NA
2017-10,-6.670388,55.128804,New Row,SHOP,NA,NA
2015-08,-5.925203,54.602102,Victoria Street,ASBO,NA,NA
2015-08,-6.653657,54.345886,Dobbin Street,Drugs,NA,NA
2016-07,-6.267038,54.346306,Rathfriland Street,ASBO,NA,NA
2015-03,-5.962857,54.58629,St. Katharines Road,Other theft,NA,NA
2016-05,-6.952247,55.0499,Catherine Street,ASBO,NA,NA
2017-07,-5.939027,54.62622,Kenbella Parade,VISO,NA,NA
2016-02,-5.931179,54.593507,Bedford Street,VISO,NA,NA
2017-06,-7.641084,54.351122,Drumcor Hill,ASBO,NA,NA
2016-07,-5.935169,54.588355,Lisburn Road,VISO,NA,NA
2017-10,-5.899686,54.555739,Cotswold Avenue,CDAR,NA,NA
2016-02,-5.852285,54.617515,Knocknagoney Way,CDAR,NA,NA
2017-02,-6.018446,54.574743,Carrigart Avenue,VISO,NA,NA
2015-01,-6.056381,54.519535,Duncans Road,Other theft,NA,NA
2017-03,-6.222808,54.620531,Glenfield Close,ASBO,NA,NA
2016-10,-5.962441,54.680401,Carwood Park,ASBO,NA,NA
2016-05,-6.206745,54.715296,Donegore Drive,ASBO,NA,NA
2016-10,-5.610153,54.265725,Whiterock Drive,ASBO,NA,NA
2017-11,-6.71841,55.183019,The Promenade,VISO,NA,NA
2015-09,-6.12241,54.612969,Knockcairn Lodge,BURG,NA,NA
2016-11,-5.937749,54.582001,Wellesley Avenue,ASBO,NA,NA
2015-09,-5.984055,54.561784,Upper Lisburn Road,SHOP,NA,NA
2016-09,-6.275554,54.868316,Thomas Street,Drugs,NA,NA
2015-06,-5.928819,54.600385,Rosemary Street,VISO,NA,NA
2015-03,-6.457921,54.421842,Westland Mews,CDAR,NA,NA
2017-08,-6.218029,54.714214,Railway Street,ASBO,NA,NA
2015-09,-5.932827,54.571072,Geneva Gardens,CDAR,NA,NA
2015-11,-5.983098,54.625597,Ligoniel Road,ASBO,NA,NA
2016-02,-6.65275,54.346343,Linenhall Street,ASBO,NA,NA
2015-10,-7.639344,54.351288,Carnmore Rise,ASBO,NA,NA
2016-08,-5.83955,54.858869,Garron Walk,VISO,NA,NA
2015-09,-7.264372,55.047983,Cooleen Park,VISO,NA,NA
2015-12,-6.306584,54.749363,The Meadows,VECR,NA,NA
2016-06,-5.949079,54.60834,Snugville Street,ASBO,NA,NA
2017-10,-5.940387,54.658131,Antrim Road,ROBY,NA,NA
2015-06,-7.350782,54.995557,Bligh'S Lane,PUBO,NA,NA
2016-12,-5.866476,54.608476,Ashbrook Drive,ASBO,NA,NA
2016-06,-6.029414,54.549369,Lagmore Downs,Other theft,NA,NA
2017-12,-5.930154,54.597254,Donegall Square North,THPR,NA,NA
2015-12,-6.321375,54.757484,Coolsythe Walk,VISO,NA,NA
2017-01,-6.217845,54.714157,Riverside,ASBO,NA,NA
2017-01,-5.699252,54.593389,Mill Street,ASBO,NA,NA
2015-11,-6.77009,54.508707,Quarry Lane,Drugs,NA,NA
2016-07,-6.457149,54.431733,Ballyoran Heights,VISO,NA,NA
2015-11,-6.353398,54.890356,Kilmakevit Square,ASBO,NA,NA
2015-07,-6.017252,54.57289,Carrigart Avenue,ASBO,NA,NA
2017-08,-6.534226,54.706341,Ronan Manor,ASBO,NA,NA
2017-09,-7.642306,54.346688,Wesley Street,VISO,NA,NA
2017-02,-5.960926,54.605737,Ainsworth Drive,ASBO,NA,NA
2015-07,-5.92558,54.572476,Lower Courtyard,BURG,NA,NA
2017-05,-6.519552,55.072023,Townhead Street,VISO,NA,NA
2017-09,-6.261981,54.825709,Fort View,ASBO,NA,NA
2016-05,-6.278488,54.863066,Prospect Place,Drugs,NA,NA
2015-05,-5.876746,54.606841,Vidor Gardens,ASBO,NA,NA
2017-07,-5.659205,54.638159,Rathgill Park,ASBO,NA,NA
2015-09,-5.886583,54.597732,Grampian Close,ASBO,NA,NA
2017-06,-7.35706,54.466603,Corbally Road,ASBO,NA,NA
2017-09,-7.643201,54.348164,Queen Street,Drugs,NA,NA
2017-01,-7.268615,54.510586,Tullyvally Road,ASBO,NA,NA
2015-03,-6.041857,54.532563,Cloverdale Crescent,Other theft,NA,NA
2016-07,-6.255681,54.353385,Willow Drive,VISO,NA,NA
2017-09,-5.922211,54.641064,Shore Crescent,VISO,NA,NA
2016-06,-5.691094,54.652484,Manor Grove,ASBO,NA,NA
2016-12,-5.912618,54.680118,Kings Crescent,Drugs,NA,NA
2016-09,-6.92444,55.148586,Seacoast Road,OTCR,NA,NA
2016-08,-5.947991,54.611494,Oldpark Road,Other theft,NA,NA
2015-08,-6.702632,55.102346,Dunderg Park,ASBO,NA,NA
2017-05,-6.808974,54.529651,Brewery Court,ASBO,NA,NA
2017-02,-5.807457,54.845813,The Harbour Highway,SHOP,NA,NA
2015-08,-7.658572,54.352628,Lovers Lane,ASBO,NA,NA
2016-03,-6.02268,54.508368,Hillhall Road,VISO,NA,NA
2015-10,-5.935872,54.588223,Sandy Row,VISO,NA,NA
2017-03,-7.352742,55.015492,Rosskeen Park,CDAR,NA,NA
2015-11,-6.002416,54.057691,Eleastan Park,VISO,NA,NA
2016-01,-5.926307,54.649463,Vandyck Gardens,CDAR,NA,NA
2015-11,-5.90041,54.590964,Euston Street,ASBO,NA,NA
2015-02,-6.160938,54.323899,Katesbridge Road,VISO,NA,NA
2016-07,-6.441603,54.420258,Clonavon Avenue,VISO,NA,NA
2015-12,-6.278575,54.861774,Queen Street,ASBO,NA,NA
2017-04,-5.945813,54.588662,Daphne Street,Other theft,NA,NA
2017-02,-6.078456,54.52536,Rathvarna Close,ASBO,NA,NA
2015-07,-5.92346,54.586483,Ormeau Road,VISO,NA,NA
2015-06,-5.955126,54.585594,Donegall Gardens,VISO,NA,NA
2016-12,-7.31798,54.995944,Foyle Street,VISO,NA,NA
2016-09,-6.071235,54.517338,Drumard Drive,ASBO,NA,NA
2017-02,-7.321576,54.997635,William Street,VISO,NA,NA
2017-06,-5.934622,54.595794,Howard Street,ASBO,NA,NA
2017-04,-5.922286,54.604972,Corporation Square,CDAR,NA,NA
2015-11,-6.275819,54.868688,Thomas Street,VISO,NA,NA
2017-05,-7.269406,54.977705,Old School Field,ASBO,NA,NA
2015-09,NA,NA,No Location,Other theft,NA,NA
2016-05,-6.224457,54.180561,St. Annes Park,ASBO,NA,NA
2017-07,-5.90344,54.406227,Rivercroft,ASBO,NA,NA
2016-11,-6.360781,54.36697,Pine View Court,CDAR,NA,NA
2015-10,-5.931179,54.593507,Bedford Street,Other theft,NA,NA
2016-10,-5.824708,54.594065,Stoney Road,Other theft,NA,NA
2016-07,-7.617188,54.330979,Blackstick Road,Other theft,NA,NA
2016-10,-5.93895,54.598042,Galway Street,CDAR,NA,NA
2015-09,-7.308941,54.992794,Primrose Street,ASBO,NA,NA
2017-08,-6.786658,54.30057,Balteagh Road,BURG,NA,NA
2016-09,-6.71219,55.186529,Old Coach Road,ASBO,NA,NA
2016-05,-7.632507,54.469327,Sallys Wood,CDAR,NA,NA
2016-05,-5.890692,54.597875,East Bread Street,SHOP,NA,NA
2015-10,-5.883939,54.400271,Hillfoot Crescent,ASBO,NA,NA
2017-07,-5.947856,54.6231,Westland Gardens,ASBO,NA,NA
2015-05,-6.048656,54.552619,Mount Eagles Park,ASBO,NA,NA
2016-06,-7.325952,55.006893,Eden Terrace,VISO,NA,NA
2017-09,-6.336748,54.457098,Union Street,CDAR,NA,NA
2016-02,-7.326597,54.999199,Lower Road,ASBO,NA,NA
2016-07,-5.935396,54.589374,Donegall Road,ASBO,NA,NA
2017-08,-5.96927,54.589229,Falls Road,VISO,NA,NA
2016-03,-5.950646,54.596857,Leeson Street,VISO,NA,NA
2015-10,-5.702351,54.595523,West Street,CDAR,NA,NA
2016-10,-5.888655,54.59598,Bloomfield Avenue,ASBO,NA,NA
2017-08,-5.700303,54.577774,Canberra Gardens,ASBO,NA,NA
2016-04,-5.753382,54.602619,Belfast Road,ASBO,NA,NA
2016-12,-5.798374,54.589438,Grahams Bridge Road,BURG,NA,NA
2015-04,-6.753721,54.49262,Ballynorthland Park,Other theft,NA,NA
2017-09,-7.378756,54.715698,Avery Park,ASBO,NA,NA
2016-11,-5.966809,54.629601,Ballysillan Crescent,VISO,NA,NA
2016-08,-5.923943,54.637185,Donegall Park Avenue,ASBO,NA,NA
2016-05,-5.731315,54.658734,Ballymullan Road,BURG,NA,NA
2016-09,-7.320455,54.991871,Carlisle Road,VISO,NA,NA
2015-11,-5.935304,54.623596,Glanleam Drive,Other theft,NA,NA
2015-01,-6.036021,54.527661,Skyline Drive,CDAR,NA,NA
2016-03,NA,NA,No Location,CDAR,NA,NA
2015-02,-6.339119,54.175351,The Mall,ASBO,NA,NA
2016-08,-6.007763,54.576247,Corrib Avenue,ASBO,NA,NA
2016-08,-7.430492,54.853634,Woodbury Heights,VISO,NA,NA
2015-10,-5.927783,54.597923,Arthur Place,BITH,NA,NA
2015-04,-6.542452,54.342563,Hillside Avenue,Other theft,NA,NA
2017-06,-6.330405,54.749469,Grant Avenue,BURG,NA,NA
2016-02,-5.960944,54.625496,Joanmount Gardens,ASBO,NA,NA
2015-11,-5.935872,54.588223,Sandy Row,CDAR,NA,NA
2015-04,-7.355852,55.014601,Barrs Lane,CDAR,NA,NA
2015-09,-5.959506,54.688824,Carntall View,CDAR,NA,NA
2017-12,-5.943843,54.632053,Windermere Gardens,Other theft,NA,NA
2016-06,-7.321221,54.993707,Hawkin Street,ASBO,NA,NA
2017-07,-5.927396,54.623192,Skegoneill Avenue,VISO,NA,NA
2016-03,-6.689271,54.266201,Bachelors Walk,VISO,NA,NA
2015-12,-6.404927,54.353051,Woodview Park,Drugs,NA,NA
2015-12,-5.615174,54.674734,Donaghadee Road,ASBO,NA,NA
2015-10,-5.961805,54.590325,Iveagh Drive,SHOP,NA,NA
2016-04,-6.389991,54.47135,Cluandara,Drugs,NA,NA
2015-08,-6.36542,54.441497,Drumellan Gardens,CDAR,NA,NA
2015-10,-6.395526,54.44659,Twinem Court,SHOP,NA,NA
2017-04,-6.133306,54.481394,Cockhill Road,CDAR,NA,NA
2015-09,-5.891737,54.598019,Connswater Street,CDAR,NA,NA
2016-09,-6.011557,54.752807,Grange Drive,VISO,NA,NA
2015-11,-6.653933,55.199392,Metropole Roundabout,ASBO,NA,NA
2017-04,-5.893894,54.601804,Redcliffe Drive,ASBO,NA,NA
2016-10,-5.955571,54.617462,Jamaica Road,VISO,NA,NA
2017-09,-6.653657,54.345886,Dobbin Street,VECR,NA,NA
2015-07,-5.68646,54.59576,Bangor Road,ASBO,NA,NA
2015-11,-5.837472,54.851428,Loran Road,ASBO,NA,NA
2015-05,-5.955704,54.618821,Deerpark Mews,CDAR,NA,NA
2016-04,-5.881625,54.603207,Devon Parade,ASBO,NA,NA
2016-03,-7.291374,54.990483,Waveney Mews,Drugs,NA,NA
2017-07,-7.630325,54.343561,Derrychara Road,CDAR,NA,NA
2015-01,-6.215687,54.737134,Argyll Street,ASBO,NA,NA
2017-03,-6.670939,55.133912,Millburn Road,ASBO,NA,NA
2017-12,-6.250045,54.103853,Jemesons Court,ASBO,NA,NA
2015-10,-6.351932,54.889618,Tobar Park,VISO,NA,NA
2017-02,-6.939879,55.040684,Enagh Park,Drugs,NA,NA
2017-04,-6.184808,54.717602,Devon Square,ASBO,NA,NA
2015-01,-5.930334,54.599189,Castle Street,ASBO,NA,NA
2017-02,-7.324526,55.00623,Northland Road,ASBO,NA,NA
2015-02,-6.321432,54.458332,Avenue Road,ASBO,NA,NA
2015-10,-7.337783,55.001227,Westway,CDAR,NA,NA
2016-05,-5.635866,54.645245,Albany Road,ASBO,NA,NA
2017-10,-6.326778,54.9298,Crankill Road,Other theft,NA,NA
2016-07,-6.658902,55.15013,Hazeldene Drive,ASBO,NA,NA
2015-02,-5.889074,54.596553,Bloomfield Avenue,ASBO,NA,NA
2016-02,-6.606477,54.745213,Parkmore Heights,ASBO,NA,NA
2015-01,-5.92591,54.598233,Victoria Square,SHOP,NA,NA
2017-03,-5.927272,54.663981,Clonmore Green,VISO,NA,NA
2016-07,-6.147043,54.194571,Newry Road,VISO,NA,NA
2017-10,-7.326597,54.999199,Lower Road,ASBO,NA,NA
2015-10,-5.885928,54.596337,Chobham Street,ASBO,NA,NA
2015-05,-6.002199,54.573002,Conor Rise,ASBO,NA,NA
2015-07,-5.841308,54.631552,The Green,ASBO,NA,NA
2017-05,-6.321819,54.858929,Fenaghy Road,ASBO,NA,NA
2016-09,-5.921582,54.650352,Bawnmore Park,VISO,NA,NA
2017-04,-5.936449,54.609842,St James Mews,CDAR,NA,NA
2015-10,-6.208198,54.571449,Crewe Park Road,ASBO,NA,NA
2016-02,-7.297481,54.985174,Irish Street,VISO,NA,NA
2016-12,-5.925288,54.602256,Dunbar Street,VECR,NA,NA
2017-02,-5.933066,54.591086,Dublin Road,VISO,NA,NA
2017-01,-5.789981,54.368764,Drumnaconagher Road,ASBO,NA,NA
2017-05,-6.001756,54.577002,Tullymore Drive,VISO,NA,NA
2016-11,-6.65275,54.346343,Linenhall Street,ASBO,NA,NA
2015-04,-6.667363,55.142425,The Boulevard,CDAR,NA,NA
2015-01,-5.882383,54.598144,Lomond Avenue,CDAR,NA,NA
2015-09,-7.269485,54.595835,Riverview Road,ASBO,NA,NA
2016-05,-5.940387,54.658131,Antrim Road,ASBO,NA,NA
2016-07,-5.989275,54.587981,Norglen Crescent,Other theft,NA,NA
2017-12,-5.93528,54.58585,University Square Mews,VECR,NA,NA
2017-08,-6.282557,54.85016,Camphill Park,ASBO,NA,NA
2015-05,-6.047749,54.504939,Elmwood Drive,ASBO,NA,NA
2015-02,-5.563385,54.536966,The Chanderies,CDAR,NA,NA
2016-12,-5.924849,54.597496,Seymour Street,VISO,NA,NA
2017-11,-5.938064,54.626878,Antrim Road,Other theft,NA,NA
2017-04,-6.301181,54.852713,Morningside,ASBO,NA,NA
2015-04,-6.396198,54.357185,Old Gilford Road,CDAR,NA,NA
2016-09,-7.31798,54.995944,Foyle Street,ASBO,NA,NA
2017-04,-6.04803,54.759572,Kellburn Park,Possession of weapons,NA,NA
2016-07,-5.880099,54.703948,Woodgrove,VISO,NA,NA
2017-07,-6.520131,55.074563,St James'S Park,ASBO,NA,NA
2017-02,-5.935872,54.588223,Sandy Row,Drugs,NA,NA
2016-03,-5.88813,54.593257,Beersbridge Road,SHOP,NA,NA
2017-04,-7.331471,54.997402,Westland Street,VISO,NA,NA
2017-09,-5.960196,54.604871,Mayo Court,ASBO,NA,NA
2017-03,-6.09904,54.505577,Lissue Walk,OTCR,NA,NA
2016-07,-6.366695,54.442008,Drumellan Gardens,ASBO,NA,NA
2016-01,-5.927095,54.60262,Hill Street,Other theft,NA,NA
2017-08,NA,NA,No Location,OTCR,NA,NA
2016-04,-6.020681,54.571706,Riverview Meadows,VISO,NA,NA
2015-04,-5.812006,54.646238,Dalwhinney Road,ASBO,NA,NA
2017-08,-6.574239,54.084466,Trainor Crescent,ASBO,NA,NA
2015-10,-6.459693,54.426753,Charles Park,ASBO,NA,NA
2017-05,-6.555242,54.951328,The Diamond,VECR,NA,NA
2017-01,-5.9534,54.57127,Cranmore Gardens,VISO,NA,NA
2017-09,-5.914643,54.569808,St. Johns Avenue,Other theft,NA,NA
2017-07,-6.011017,54.566912,Blacks Road,CDAR,NA,NA
2016-12,-7.310344,54.985642,Virginia Court,ASBO,NA,NA
2015-04,-5.934431,54.627364,Somerton Road,VECR,NA,NA
2016-10,-6.775512,54.50604,Charlemont Street,ASBO,NA,NA
2016-06,NA,NA,No Location,BURG,NA,NA
2015-10,-7.328057,55.008118,Hawthorn Terrace,ASBO,NA,NA
2016-12,-6.017252,54.57289,Carrigart Avenue,VISO,NA,NA
2015-08,-7.467399,54.830626,Park Road,ASBO,NA,NA
2016-05,-5.928779,54.6106,Hardinge Place,CDAR,NA,NA
2017-04,-5.993768,54.685021,Antrim Road,Other theft,NA,NA
2017-05,-5.930851,54.601812,North Street,ASBO,NA,NA
2015-09,-6.453497,54.424355,Obins Drive,THPR,NA,NA
2017-09,-6.665436,54.345909,Nursery Mews,Other theft,NA,NA
2015-11,-5.598805,54.638944,Bailie Park,VISO,NA,NA
2015-05,-5.668486,54.63,Breezemount Park,ASBO,NA,NA
2015-12,-6.357904,54.374289,Castleview,VISO,NA,NA
2015-07,-5.992849,54.532271,Zenda Park,ASBO,NA,NA
2016-01,-6.7019,55.141837,Cranagh Road,ASBO,NA,NA
2016-11,-5.930979,54.60416,Union Street,ASBO,NA,NA
2015-04,NA,NA,No Location,VECR,NA,NA
2016-12,-6.25409,55.200171,Castle Street,Other theft,NA,NA
2015-07,NA,NA,No Location,Drugs,NA,NA
2015-02,-6.347379,54.184063,Killeavey Road,BURG,NA,NA
2015-05,-5.903361,54.571482,Rosetta Road,VISO,NA,NA
2015-09,-5.930408,54.589486,Elm Street,VISO,NA,NA
2016-09,-5.984554,54.679108,Nicholson Drive,BURG,NA,NA
2017-04,-5.953505,54.618532,Oldpark Road,CDAR,NA,NA
2017-12,-5.907926,54.558434,Breda Avenue,ASBO,NA,NA
2017-02,-5.696241,54.593008,High Street,ASBO,NA,NA
2016-12,-7.322421,55.003137,Strand Road,CDAR,NA,NA
2015-09,-5.932058,54.580143,Colenso Parade,CDAR,NA,NA
2015-09,-5.927533,54.599788,High Street,VISO,NA,NA
2017-02,-6.006181,54.743042,Mill Road,Other theft,NA,NA
2017-05,-5.662118,54.638404,Rathgill Gardens,ASBO,NA,NA
2016-02,-5.99524,54.058587,Anchorage Cove,VISO,NA,NA
2016-09,-5.901231,54.594249,Templemore Avenue,ASBO,NA,NA
2017-07,-6.264538,54.353081,Rockview Close,ASBO,NA,NA
2017-01,-6.941795,55.040395,Glenview Drive,CDAR,NA,NA
2015-05,-5.874174,54.608377,Inverleith Drive,ASBO,NA,NA
2016-08,-7.633041,54.344127,Belmore Street,ASBO,NA,NA
2017-08,-6.691007,54.534424,Gortgonis Road,VISO,NA,NA
2016-05,-5.927653,54.600778,Waring Street,ASBO,NA,NA
2017-06,-5.681132,54.633945,Beechfield Avenue,ASBO,NA,NA
2015-09,-7.321801,54.995453,The Diamond,ASBO,NA,NA
2017-11,-5.930334,54.599189,Castle Street,VISO,NA,NA
2015-03,-5.933895,54.587857,Lower Crescent,Other theft,NA,NA
2017-12,-6.592948,54.579447,Mourne View,Drugs,NA,NA
2016-11,-6.753721,54.49262,Ballynorthland Park,Other theft,NA,NA
2017-07,-6.204963,54.714901,Corbally Park,CDAR,NA,NA
2016-01,-6.338386,54.452835,Margretta Park,ASBO,NA,NA
2015-06,-7.316121,55.028972,Bradley Park,VECR,NA,NA
2017-02,-5.507059,54.456345,Blackstaff Road,VISO,NA,NA
2015-04,-6.355705,54.180772,Laurel Hill,VISO,NA,NA
2015-10,-6.63424,55.117651,Windyhall Park,ASBO,NA,NA
2017-12,-6.686517,54.985544,Coleraine Road,VISO,NA,NA
2015-12,-5.945343,54.598007,Albert Street,CDAR,NA,NA
2016-07,-5.79367,54.591733,Bute Park,CDAR,NA,NA
2017-05,-5.975712,54.675448,Sandyknowes Avenue,VISO,NA,NA
2015-05,-5.931541,54.596433,Donegall Square West,ASBO,NA,NA
2015-06,-5.937749,54.582001,Wellesley Avenue,CDAR,NA,NA
2016-03,-7.637415,54.352126,Carnmore Rise,ASBO,NA,NA
2015-05,-7.342135,54.97883,Prehen Park,VISO,PREHEN,NA
2016-04,-6.679514,55.127304,Drumard Drive,ASBO,NA,NA
2017-03,-5.933011,54.599199,Queen Street,Other theft,NA,NA
2017-10,-7.30162,54.602116,Drumragh Avenue,Drugs,NA,NA
2016-03,-5.837491,54.859506,Greenway Avenue,VISO,NA,NA
2017-01,-5.935672,54.612955,Hallidays Road,CDAR,NA,NA
2017-06,-5.934694,54.599272,Divis Street,ASBO,NA,NA
2015-01,-5.946069,54.580517,Ashleigh Manor,ASBO,NA,NA
2015-11,-5.911571,54.605066,Queens Road,Other theft,NA,NA
2017-04,-5.953899,54.599877,Clonard Rise,ASBO,NA,NA
2015-12,-5.969975,54.58907,Rockmount Street,ASBO,NA,NA
2016-10,-6.701676,54.248978,Fairgreen Park,OTCR,NA,NA
2015-01,-5.896888,54.595054,Avoniel Road,VISO,NA,NA
2016-05,-5.920207,54.608719,Dock Street,VISO,NA,NA
2016-07,-5.65621,54.642001,Balloo Walk,CDAR,NA,NA
2017-04,-7.332157,55.028522,Galliagh Park,ASBO,NA,NA
2016-02,-6.939752,55.040162,Enagh Park,CDAR,NA,NA
2017-06,-6.08175,54.515403,Knockburn Drive,Other theft,NA,NA
2016-07,-6.001962,54.564256,Moor Park Avenue,Other theft,NA,NA
2017-09,-6.693508,54.550434,Stewartstown Road,VISO,NA,NA
2015-12,-6.405679,54.353088,Woodview Park,VISO,NA,NA
2017-10,-6.294205,54.843856,Tullaghbrow,ASBO,NA,NA
2016-11,-7.497483,54.285047,Curryann Road,OTCR,NA,NA
2017-10,-6.292196,54.376036,Hillside Crescent,ASBO,NA,NA
2015-05,-6.191442,54.711151,Brantwood Gardens,CDAR,NA,NA
2015-05,-5.726759,54.658163,Main Street,ASBO,NA,NA
2016-01,-5.961838,54.588115,Rodney Parade,VISO,NA,NA
2017-08,-6.363583,55.177524,Drumnaheigh Road,BURG,NA,NA
2017-08,-6.143918,54.194541,Rostrevor Road,CDAR,NA,NA
2017-11,-6.342091,54.461124,Sloanhill Mews,ASBO,NA,NA
2015-07,-5.929684,54.602853,Academy Street,VISO,NA,NA
2015-01,-7.312428,54.613559,Dunbreen Close,ASBO,NA,NA
2017-01,-6.349294,54.150603,Forkhill Road,OTCR,NA,NA
2016-11,-6.349241,54.459731,Ashwood,ASBO,NA,NA
2016-03,-6.344649,54.17416,Peters Place,SHOP,NA,NA
2015-04,-6.22067,54.705987,Cedarmount,Other theft,NA,NA
2017-06,-5.894829,54.58128,The Village Green,Other theft,NA,NA
2017-12,-6.328719,54.161307,Cole Court,ASBO,NA,NA
2017-09,-6.66969,55.129973,Society Street,ASBO,NA,NA
2016-11,-6.599578,54.568321,Back Lower Road,OTCR,NA,NA
2017-11,-5.672989,54.657178,Abbey Street,Other theft,NA,NA
2016-10,-6.487129,54.398511,Dobbin Road,Other theft,NA,NA
2016-01,-5.927099,54.601937,Hill Street,Other theft,NA,NA
2016-06,-5.813151,54.724394,Drumhoy Drive,ASBO,NA,NA
2017-05,-5.92641,54.601179,Hill Street,Other theft,NA,NA
2016-01,-5.950646,54.596857,Leeson Street,ASBO,NA,NA
2015-06,-6.330584,54.183814,Windsor Avenue,VISO,NA,NA
2016-08,-6.041173,54.556514,White Glen,ASBO,NA,NA
2015-01,-6.782452,54.502633,Meadowbank,PUBO,NA,NA
2015-09,-5.821493,54.858106,Roddens Court,Drugs,NA,NA
2016-10,-7.322467,54.995762,The Diamond,ASBO,NA,NA
2016-09,-5.870355,54.594958,Holland Drive,ASBO,NA,NA
2016-11,-5.732302,54.744706,Belfast Road,Drugs,NA,NA
2016-01,-5.979367,54.555605,Benmore Walk,PUBO,NA,NA
2017-03,-5.984697,54.627394,Weavershill Court,SHOP,NA,NA
2016-05,-6.275092,54.860179,Alfred Street Place,Other theft,NA,NA
2015-04,-7.088252,54.527391,Altamuskin Road,VISO,NA,NA
2015-03,-7.488588,54.453685,Woodview Crescent,CDAR,NA,NA
2017-07,-6.342192,54.183525,Armagh Road,CDAR,NA,NA
2016-04,-7.323109,54.992002,Abercorn Place,ASBO,NA,NA
2015-02,-5.948278,54.61379,Oldpark Road,VISO,NA,NA
2015-11,-6.27512,54.344293,Forthill Green,ASBO,NA,NA
2017-07,-5.930446,54.599424,Royal Avenue,SHOP,NA,NA
2015-08,-6.010159,54.570554,Lenadoon Avenue,ASBO,NA,NA
2017-08,-5.92346,54.586483,Ormeau Road,CDAR,NA,NA
2015-07,-5.905881,54.593188,Woodstock Road,Other theft,NA,NA
2017-09,-5.661448,54.646299,Skipperstone Drive,CDAR,NA,NA
2015-06,-7.324092,55.031073,Brookdale Crescent,CDAR,NA,NA
2016-12,-6.720013,55.070783,Crossmakeever Lane,BURG,NA,NA
2017-08,-6.263805,54.354787,Moorefield,CDAR,NA,NA
2016-06,-5.922125,54.602355,Donegall Quay,ASBO,NA,NA
2016-06,-5.716689,54.327879,Market Lane,OTCR,NA,NA
2017-03,-5.905561,54.558734,Lennox Avenue,VECR,NA,NA
2016-06,-6.179311,54.720421,Kent Court,CDAR,NA,NA
2017-06,-6.274147,54.873543,Glenariff Crescent,ASBO,NA,NA
2015-06,-5.952667,54.581877,Great Northern Street,VISO,NA,NA
2015-08,-5.981575,54.594134,Whitecliff Parade,Other theft,NA,NA
2015-07,-6.692954,54.246799,Granemore Road,PUBO,NA,NA
2017-06,-5.927783,54.597923,Arthur Place,ASBO,NA,NA
2017-02,-6.357416,54.179322,Ardcarn Park,VISO,NA,NA
2015-08,-6.783006,55.163613,Circular Road,VISO,NA,NA
2017-06,-6.188752,54.709898,Firmount Drive,ASBO,NA,NA
2016-02,-5.925288,54.602256,Dunbar Street,ROBY,NA,NA
2015-01,-5.836774,54.858927,Knockdhu Park,ASBO,NA,NA
2017-07,-6.35134,54.239617,Glen Road,ASBO,NA,NA
2017-01,-5.872153,54.595493,Kerrsland Parade,Other theft,NA,NA
2016-06,-5.94841,54.674809,Archvale Drive,VISO,NA,NA
2016-05,-7.487892,54.451391,Main Street,VISO,NA,NA
2016-04,-5.942775,54.585088,Dunluce Avenue,VISO,NA,NA
2017-03,-7.643856,54.347106,Castle Street,ASBO,NA,NA
2016-04,-6.551346,54.777869,Riverside North,VISO,NA,NA
2016-03,-6.779428,54.501552,Woodburn Crescent,ASBO,NA,NA
2016-11,-5.719564,54.325094,Market Street,ASBO,NA,NA
2015-08,-5.847223,54.594351,Upper Newtownards Road,ASBO,NA,NA
2017-03,-7.329531,55.031265,Knockalla Park,CDAR,NA,NA
2015-07,-5.958833,54.585719,Glenmachan Pl Roundabout,VISO,NA,NA
2016-08,-7.600589,54.352881,Lackaghboy Park,VISO,NA,NA
2016-01,-7.325455,55.025341,Glengalliagh Park,ASBO,NA,NA
2017-03,-6.340907,54.174298,Corn Market,VISO,NA,NA
2016-06,-6.335414,54.171122,Cronin Park,CDAR,NA,NA
2016-08,-6.161285,54.238906,Dromore Street,ASBO,NA,NA
2016-08,-5.945343,54.598007,Albert Street,VECR,NA,NA
2017-05,-7.312926,54.986313,Mimosa Court,Drugs,NA,NA
2016-06,-6.250994,55.200567,Castle Street,VISO,NA,NA
2017-04,-5.900765,54.587367,Ogilvie Street,ASBO,NA,NA
2016-06,-6.35194,54.4225,Cedar Park,ASBO,NA,NA
2017-05,-7.641476,54.392519,Killadeas Road,Drugs,NA,NA
2015-10,-6.332793,54.47663,Lake Street,PUBO,NA,NA
2015-09,-5.93154,54.604699,Donegall Street,ASBO,NA,NA
2016-03,-7.348545,55.019808,Kavanagh Court,BURG,NA,NA
2017-10,-7.312088,54.994213,Waterside Link,VISO,NA,NA
2017-06,-5.99434,54.574633,Glenshane Gardens,ASBO,NA,NA
2015-10,-5.705956,54.580388,Shackleton Walk,Possession of weapons,NA,NA
2015-01,-7.320469,54.996614,Shipquay Street,VISO,NA,NA
2015-08,-5.962224,54.609497,Bray Street,ASBO,NA,NA
2016-06,-5.702351,54.595523,West Street,VISO,NA,NA
